8390,"SEVILLA",ESP,1.0,37.2,-5.9,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/06/1989,19,,,,,,479,,,,,,,,,,,,,,,,,,,,,,,,32.2,,,,,,,,,943,,,230,,,4.6,,,,,,,,,,,,,,,,,,,,,,,,
07/06/1989,20,,,,,,290,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,944,,,210,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,
07/06/1989,21,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,27.2,,,,,,,,,945,,,260,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/06/1989,22,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,25.6,,,,,,,,,945,,,270,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
07/06/1989,23,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,23.9,,,,,,,,,945,,,280,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/06/1989,24,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,22.2,,,,,,,,,945,,,210,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,
07/07/1989,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,21.7,,,,,,,,,946,,,190,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/07/1989,2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,20.6,,,,,,,,,946,,,180,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
07/07/1989,3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,946,,,180,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
07/07/1989,4,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,19.4,,,,,,,,,946,,,180,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,
07/07/1989,5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,18.3,,,,,,,,,947,,,180,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,
07/07/1989,6,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,17.8,,,,,,,,,947,,,190,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,
07/07/1989,7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,18.3,,,,,,,,,948,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
07/07/1989,8,,,,,,492,,,,,,,,,,,,,,,,,,,,,,,,18.9,,,,,,,,,948,,,999,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,
07/07/1989,9,,,,,,621,,,,,,,,,,,,,,,,,,,,,,,,20.6,,,,,,,,,948,,,20,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,
07/07/1989,10,,,,,,719,,,,,,,,,,,,,,,,,,,,,,,,22.8,,,,,,,,,948,,,20,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/07/1989,11,,,,,,798,,,,,,,,,,,,,,,,,,,,,,,,25.6,,,,,,,,,947,,,50,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,
07/07/1989,12,,,,,,854,,,,,,,,,,,,,,,,,,,,,,,,28.3,,,,,,,,,946,,,30,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,
07/07/1989,13,,,,,,889,,,,,,,,,,,,,,,,,,,,,,,,30.6,,,,,,,,,946,,,330,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
07/07/1989,14,,,,,,902,,,,,,,,,,,,,,,,,,,,,,,,32.8,,,,,,,,,945,,,40,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/07/1989,15,,,,,,889,,,,,,,,,,,,,,,,,,,,,,,,34.4,,,,,,,,,945,,,999,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,
07/07/1989,16,,,,,,851,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,944,,,280,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/07/1989,17,,,,,,794,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,944,,,350,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
07/07/1989,18,,,,,,716,,,,,,,,,,,,,,,,,,,,,,,,33.9,,,,,,,,,943,,,999,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
07/07/1989,19,,,,,,618,,,,,,,,,,,,,,,,,,,,,,,,32.2,,,,,,,,,944,,,250,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
07/07/1989,20,,,,,,485,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,945,,,250,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/07/1989,21,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,27.2,,,,,,,,,946,,,270,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
07/07/1989,22,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,25.6,,,,,,,,,946,,,270,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
07/07/1989,23,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,23.9,,,,,,,,,946,,,280,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
07/07/1989,24,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,22.2,,,,,,,,,945,,,310,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,
07/08/1989,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,21.1,,,,,,,,,945,,,350,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
07/08/1989,2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,21.1,,,,,,,,,945,,,10,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
07/08/1989,3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,20.6,,,,,,,,,945,,,999,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,
07/08/1989,4,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,20.6,,,,,,,,,946,,,20,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
07/08/1989,5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,946,,,30,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/08/1989,6,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,946,,,50,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/08/1989,7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,946,,,70,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/08/1989,8,,,,,,488,,,,,,,,,,,,,,,,,,,,,,,,21.1,,,,,,,,,946,,,40,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
07/08/1989,9,,,,,,621,,,,,,,,,,,,,,,,,,,,,,,,22.2,,,,,,,,,946,,,40,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,
07/08/1989,10,,,,,,719,,,,,,,,,,,,,,,,,,,,,,,,23.9,,,,,,,,,946,,,20,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
07/08/1989,11,,,,,,794,,,,,,,,,,,,,,,,,,,,,,,,26.1,,,,,,,,,945,,,40,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,
07/08/1989,12,,,,,,854,,,,,,,,,,,,,,,,,,,,,,,,27.8,,,,,,,,,945,,,20,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,
07/08/1989,13,,,,,,889,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,944,,,360,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
07/08/1989,14,,,,,,902,,,,,,,,,,,,,,,,,,,,,,,,31.7,,,,,,,,,943,,,360,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,
07/08/1989,15,,,,,,889,,,,,,,,,,,,,,,,,,,,,,,,32.8,,,,,,,,,942,,,10,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/08/1989,16,,,,,,851,,,,,,,,,,,,,,,,,,,,,,,,33.3,,,,,,,,,941,,,20,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
07/08/1989,17,,,,,,791,,,,,,,,,,,,,,,,,,,,,,,,33.3,,,,,,,,,941,,,40,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/08/1989,18,,,,,,712,,,,,,,,,,,,,,,,,,,,,,,,32.8,,,,,,,,,941,,,999,,,1,,,,,,,,,,,,,,,,,,,,,,,,
07/08/1989,19,,,,,,615,,,,,,,,,,,,,,,,,,,,,,,,31.1,,,,,,,,,941,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
07/08/1989,20,,,,,,482,,,,,,,,,,,,,,,,,,,,,,,,29.4,,,,,,,,,942,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
07/08/1989,21,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,27.8,,,,,,,,,942,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
07/08/1989,22,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,26.1,,,,,,,,,942,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
07/08/1989,23,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,24.4,,,,,,,,,942,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
07/08/1989,24,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,23.3,,,,,,,,,942,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
07/09/1989,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,22.8,,,,,,,,,941,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
07/09/1989,2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,21.7,,,,,,,,,942,,,50,,,1,,,,,,,,,,,,,,,,,,,,,,,,
07/09/1989,3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,21.1,,,,,,,,,942,,,60,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
07/09/1989,4,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,20.6,,,,,,,,,942,,,60,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/09/1989,5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,942,,,80,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,
07/09/1989,6,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,19.4,,,,,,,,,942,,,70,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,
07/09/1989,7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,942,,,50,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/09/1989,8,,,,,,186,,,,,,,,,,,,,,,,,,,,,,,,20.6,,,,,,,,,942,,,50,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,
07/09/1989,9,,,,,,217,,,,,,,,,,,,,,,,,,,,,,,,21.7,,,,,,,,,942,,,40,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,
07/09/1989,10,,,,,,223,,,,,,,,,,,,,,,,,,,,,,,,23.3,,,,,,,,,942,,,50,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
07/09/1989,11,,,,,,277,,,,,,,,,,,,,,,,,,,,,,,,26.1,,,,,,,,,941,,,90,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
07/09/1989,12,,,,,,230,,,,,,,,,,,,,,,,,,,,,,,,28.3,,,,,,,,,940,,,70,,,5.7,,,,,,,,,,,,,,,,,,,,,,,,
07/09/1989,13,,,,,,126,,,,,,,,,,,,,,,,,,,,,,,,30.6,,,,,,,,,939,,,100,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/09/1989,14,,,,,,97,,,,,,,,,,,,,,,,,,,,,,,,32.2,,,,,,,,,938,,,20,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,
07/09/1989,15,,,,,,129,,,,,,,,,,,,,,,,,,,,,,,,33.9,,,,,,,,,938,,,10,,,4.6,,,,,,,,,,,,,,,,,,,,,,,,
07/09/1989,16,,,,,,252,,,,,,,,,,,,,,,,,,,,,,,,33.9,,,,,,,,,938,,,350,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
07/09/1989,17,,,,,,274,,,,,,,,,,,,,,,,,,,,,,,,33.9,,,,,,,,,938,,,340,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/09/1989,18,,,,,,328,,,,,,,,,,,,,,,,,,,,,,,,33.3,,,,,,,,,938,,,330,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,
07/09/1989,19,,,,,,539,,,,,,,,,,,,,,,,,,,,,,,,31.7,,,,,,,,,938,,,310,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/09/1989,20,,,,,,451,,,,,,,,,,,,,,,,,,,,,,,,29.4,,,,,,,,,939,,,320,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,
07/09/1989,21,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,27.8,,,,,,,,,941,,,230,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
07/09/1989,22,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,26.1,,,,,,,,,941,,,250,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,
07/09/1989,23,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,24.4,,,,,,,,,941,,,260,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/09/1989,24,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,23.3,,,,,,,,,941,,,260,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
07/10/1989,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,22.8,,,,,,,,,941,,,260,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
07/10/1989,2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,21.7,,,,,,,,,941,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
07/10/1989,3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,20.6,,,,,,,,,941,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
07/10/1989,4,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,19.4,,,,,,,,,942,,,60,,,1,,,,,,,,,,,,,,,,,,,,,,,,
07/10/1989,5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,18.3,,,,,,,,,942,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
07/10/1989,6,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,17.8,,,,,,,,,942,,,70,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
07/10/1989,7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,18.3,,,,,,,,,944,,,60,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/10/1989,8,,,,,,488,,,,,,,,,,,,,,,,,,,,,,,,18.9,,,,,,,,,944,,,30,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,
07/10/1989,9,,,,,,618,,,,,,,,,,,,,,,,,,,,,,,,20.6,,,,,,,,,944,,,40,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
07/10/1989,10,,,,,,719,,,,,,,,,,,,,,,,,,,,,,,,22.2,,,,,,,,,941,,,60,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/10/1989,11,,,,,,794,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,944,,,120,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/10/1989,12,,,,,,854,,,,,,,,,,,,,,,,,,,,,,,,28.3,,,,,,,,,943,,,130,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,
07/10/1989,13,,,,,,889,,,,,,,,,,,,,,,,,,,,,,,,31.7,,,,,,,,,942,,,120,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/10/1989,14,,,,,,902,,,,,,,,,,,,,,,,,,,,,,,,33.9,,,,,,,,,941,,,90,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/10/1989,15,,,,,,889,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,941,,,130,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/10/1989,16,,,,,,851,,,,,,,,,,,,,,,,,,,,,,,,36.1,,,,,,,,,941,,,80,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/10/1989,17,,,,,,794,,,,,,,,,,,,,,,,,,,,,,,,36.1,,,,,,,,,940,,,30,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/10/1989,18,,,,,,716,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,941,,,350,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/10/1989,19,,,,,,615,,,,,,,,,,,,,,,,,,,,,,,,32.8,,,,,,,,,941,,,350,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/10/1989,20,,,,,,482,,,,,,,,,,,,,,,,,,,,,,,,30.6,,,,,,,,,942,,,30,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,
07/10/1989,21,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,28.3,,,,,,,,,944,,,230,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/10/1989,22,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,25.6,,,,,,,,,944,,,230,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
07/10/1989,23,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,23.9,,,,,,,,,944,,,999,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,
07/10/1989,24,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,22.8,,,,,,,,,944,,,190,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,
07/11/1989,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,21.7,,,,,,,,,945,,,190,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
07/11/1989,2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,945,,,999,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,
07/11/1989,3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,18.3,,,,,,,,,946,,,999,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,
07/11/1989,4,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,16.7,,,,,,,,,946,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
07/11/1989,5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,14.4,,,,,,,,,946,,,160,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,
07/11/1989,6,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,13.9,,,,,,,,,947,,,30,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
07/11/1989,7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,14.4,,,,,,,,,947,,,90,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
07/11/1989,8,,,,,,485,,,,,,,,,,,,,,,,,,,,,,,,15.6,,,,,,,,,947,,,50,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,
07/11/1989,9,,,,,,618,,,,,,,,,,,,,,,,,,,,,,,,17.8,,,,,,,,,948,,,70,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,
07/11/1989,10,,,,,,716,,,,,,,,,,,,,,,,,,,,,,,,21.1,,,,,,,,,947,,,60,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,
07/11/1989,11,,,,,,794,,,,,,,,,,,,,,,,,,,,,,,,24.4,,,,,,,,,947,,,110,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/11/1989,12,,,,,,854,,,,,,,,,,,,,,,,,,,,,,,,28.3,,,,,,,,,947,,,110,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,
07/11/1989,13,,,,,,889,,,,,,,,,,,,,,,,,,,,,,,,32.2,,,,,,,,,947,,,50,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
07/11/1989,14,,,,,,902,,,,,,,,,,,,,,,,,,,,,,,,35.6,,,,,,,,,946,,,10,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/11/1989,15,,,,,,889,,,,,,,,,,,,,,,,,,,,,,,,37.8,,,,,,,,,945,,,50,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,
07/11/1989,16,,,,,,851,,,,,,,,,,,,,,,,,,,,,,,,38.3,,,,,,,,,946,,,50,,,1,,,,,,,,,,,,,,,,,,,,,,,,
07/11/1989,17,,,,,,794,,,,,,,,,,,,,,,,,,,,,,,,38.3,,,,,,,,,946,,,360,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
07/11/1989,18,,,,,,716,,,,,,,,,,,,,,,,,,,,,,,,36.7,,,,,,,,,947,,,250,,,1,,,,,,,,,,,,,,,,,,,,,,,,
07/11/1989,19,,,,,,615,,,,,,,,,,,,,,,,,,,,,,,,34.4,,,,,,,,,947,,,230,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/11/1989,20,,,,,,482,,,,,,,,,,,,,,,,,,,,,,,,31.1,,,,,,,,,948,,,220,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/11/1989,21,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,27.8,,,,,,,,,948,,,230,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,
07/11/1989,22,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,24.4,,,,,,,,,948,,,190,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
07/11/1989,23,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,22.2,,,,,,,,,949,,,190,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,
07/11/1989,24,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,20.6,,,,,,,,,948,,,210,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/12/1989,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,18.9,,,,,,,,,948,,,190,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/12/1989,2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,17.8,,,,,,,,,948,,,240,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
07/12/1989,3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,17.2,,,,,,,,,948,,,230,,,1,,,,,,,,,,,,,,,,,,,,,,,,
07/12/1989,4,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,16.7,,,,,,,,,949,,,70,,,1,,,,,,,,,,,,,,,,,,,,,,,,
07/12/1989,5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,16.1,,,,,,,,,949,,,150,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,
07/12/1989,6,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,16.1,,,,,,,,,950,,,160,,,1,,,,,,,,,,,,,,,,,,,,,,,,
07/12/1989,7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,16.1,,,,,,,,,950,,,20,,,1,,,,,,,,,,,,,,,,,,,,,,,,
07/12/1989,8,,,,,,485,,,,,,,,,,,,,,,,,,,,,,,,17.2,,,,,,,,,950,,,40,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
07/12/1989,9,,,,,,618,,,,,,,,,,,,,,,,,,,,,,,,18.9,,,,,,,,,950,,,999,,,1,,,,,,,,,,,,,,,,,,,,,,,,
07/12/1989,10,,,,,,716,,,,,,,,,,,,,,,,,,,,,,,,21.7,,,,,,,,,950,,,80,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
07/12/1989,11,,,,,,794,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,950,,,60,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,
07/12/1989,12,,,,,,854,,,,,,,,,,,,,,,,,,,,,,,,28.3,,,,,,,,,949,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
07/12/1989,13,,,,,,889,,,,,,,,,,,,,,,,,,,,,,,,31.7,,,,,,,,,948,,,350,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
07/12/1989,14,,,,,,902,,,,,,,,,,,,,,,,,,,,,,,,34.4,,,,,,,,,948,,,999,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,
07/12/1989,15,,,,,,889,,,,,,,,,,,,,,,,,,,,,,,,36.1,,,,,,,,,947,,,999,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,
07/12/1989,16,,,,,,851,,,,,,,,,,,,,,,,,,,,,,,,36.7,,,,,,,,,947,,,320,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/12/1989,17,,,,,,791,,,,,,,,,,,,,,,,,,,,,,,,36.7,,,,,,,,,946,,,240,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/12/1989,18,,,,,,716,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,946,,,240,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,
07/12/1989,19,,,,,,615,,,,,,,,,,,,,,,,,,,,,,,,33.3,,,,,,,,,947,,,230,,,8.2,,,,,,,,,,,,,,,,,,,,,,,,
07/12/1989,20,,,,,,482,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,947,,,230,,,6.2,,,,,,,,,,,,,,,,,,,,,,,,
07/12/1989,21,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,27.2,,,,,,,,,948,,,220,,,6.2,,,,,,,,,,,,,,,,,,,,,,,,
07/12/1989,22,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,948,,,210,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/12/1989,23,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,23.3,,,,,,,,,948,,,210,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/12/1989,24,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,21.7,,,,,,,,,948,,,210,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/13/1989,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,20.6,,,,,,,,,948,,,190,,,1,,,,,,,,,,,,,,,,,,,,,,,,
